Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83781;20/07/2015;1200;0;;14.9;;;;;;
83781;21/07/2015;0000;;21.4;;1.5;6.7;16.72;74;2.766667;
83781;21/07/2015;1200;0;;14;;;;;;
83781;22/07/2015;0000;;16.1;;0;2.5;14.52;81.75;2.4;
83781;22/07/2015;1200;0;;12.8;;;;;;
83781;23/07/2015;0000;;20.6;;2.4;1.7;17.02;80.25;3.6;
83781;23/07/2015;1200;0;;13.6;;;;;;
83781;24/07/2015;0000;;25.8;;6.8;1.9;18.46;78.75;2.766667;
83781;24/07/2015;1200;0;;14.3;;;;;;
83781;25/07/2015;0000;;17.9;;0;3.2;15.9;92.75;1.733333;
83781;25/07/2015;1200;16.6;;14.9;;;;;;
83781;26/07/2015;0000;;22.9;;8.7;1.3;16.82;75.25;1.8;
83781;26/07/2015;1200;2;;13.6;;;;;;
83781;27/07/2015;0000;;24.2;;8.7;2.7;16.6;68;2.166667;
83781;27/07/2015;1200;0;;11;;;;;;
83781;28/07/2015;0000;;24.5;;7.8;4.2;16.46;65.5;1.6;
83781;28/07/2015;1200;0;;11.6;;;;;;
83781;29/07/2015;0000;;23.8;;6.9;3.8;16.2;69.75;1.766667;
83781;29/07/2015;1200;0;;11;;;;;;
83781;30/07/2015;0000;;26.7;;6.8;7;16.76;79.5;0.533333;
83781;30/07/2015;1200;0;;11.3;;;;;;
83781;31/07/2015;0000;;26.6;;7.9;0.7;19.24;65.75;0.8;
83781;31/07/2015;1200;0;;12.8;;;;;;
83781;01/08/2015;0000;;26.4;;8;2.8;19.78;54.75;0.533333;
83781;01/08/2015;1200;0;;14.3;;;;;;
83781;02/08/2015;0000;;26.3;;8.9;5.7;20.1;53.75;0.633333;
83781;02/08/2015;1200;0;;13.8;;;;;;
83781;03/08/2015;0000;;26.9;;9.1;4.2;21.16;45.75;2.733333;
83781;03/08/2015;1200;0;;14.9;;;;;;
83781;04/08/2015;0000;;27.4;;8.9;9.4;21.04;48.25;0.8;
83781;04/08/2015;1200;0;;15.2;;;;;;
83781;05/08/2015;0000;;27.2;;8.2;5.7;20.96;52.5;0.533333;
83781;05/08/2015;1200;0;;15;;;;;;
83781;06/08/2015;0000;;27.7;;8;5.5;21.06;49;1.733333;
83781;06/08/2015;1200;0;;16.3;;;;;;
83781;07/08/2015;0000;;28.9;;9.1;5;22.08;50.75;2.166667;
83781;07/08/2015;1200;0;;15.5;;;;;;
83781;08/08/2015;0000;;27.8;;9.2;6;21.16;55.5;2.166667;
83781;08/08/2015;1200;0;;16;;;;;;
83781;09/08/2015;0000;;26.2;;7.7;5.6;19.62;72;3.933333;
83781;09/08/2015;1200;0;;15.6;;;;;;
83781;10/08/2015;0000;;28;;9.3;2.9;21.2;63;2.866667;
83781;10/08/2015;1200;0;;15.6;;;;;;
83781;11/08/2015;0000;;27.2;;9.5;4.5;19.6;66.5;2.466667;
83781;11/08/2015;1200;0;;15.2;;;;;;
83781;12/08/2015;0000;;26.6;;9.5;3.7;20.12;61.25;1.566667;
83781;12/08/2015;1200;0;;14.1;;;;;;
83781;13/08/2015;0000;;28.1;;9.6;4.3;20.42;57.75;1.833333;
83781;13/08/2015;1200;0;;14.1;;;;;;
83781;14/08/2015;0000;;27.6;;9.8;5;20.86;58;1.333333;
83781;14/08/2015;1200;0;;15.3;;;;;;
83781;15/08/2015;0000;;27.8;;;5;21.44;50.75;0.8;
83781;15/08/2015;1200;0;;15.6;;;;;;
83781;16/08/2015;0000;;27.2;;;6;20.56;61.5;1.333333;
83781;16/08/2015;1200;0;;16.2;;;;;;
83781;17/08/2015;0000;;28;;;4.7;21.58;48;1.6;
83781;17/08/2015;1200;0;;15.3;;;;;;
83781;18/08/2015;0000;;26.5;;;5.7;21.3;51.5;1.533333;
83781;18/08/2015;1200;0;;16.7;;;;;;
83781;19/08/2015;0000;;28.3;;;7.8;20.74;61.75;6.9;
83781;19/08/2015;1200;0;;17.3;;;;;;
83781;20/08/2015;0000;;19.6;;1.8;7.2;16.2;80.5;2.733333;
83781;20/08/2015;1200;0;;14.8;;;;;;
83781;21/08/2015;0000;;22.1;;7.4;2.2;16.84;72.25;1.8;
83781;21/08/2015;1200;1;;13.2;;;;;;
83781;22/08/2015;0000;;26.2;;7;2.9;18.08;76.75;1.5;
83781;22/08/2015;1200;0;;14.1;;;;;;
83781;23/08/2015;0000;;30;;9.9;2.4;20.22;64;1.533333;
83781;23/08/2015;1200;0;;13.5;;;;;;
83781;24/08/2015;0000;;20.5;;0.4;6;16.98;86;3.066667;
83781;24/08/2015;1200;0;;15.1;;;;;;
83781;25/08/2015;0000;;20.5;;0.3;1.9;16.98;85.5;1.366667;
83781;25/08/2015;1200;2.4;;14.3;;;;;;
83781;26/08/2015;0000;;24;;5.8;1.3;18.92;74.25;2.5;
83781;26/08/2015;1200;0.6;;14.8;;;;;;
83781;27/08/2015;0000;;19.8;;0;2.4;16.1;89.25;3.766667;
83781;27/08/2015;1200;2.6;;13.8;;;;;;
83781;28/08/2015;0000;;22.1;;6.9;1.4;16.28;76.75;3.066667;
83781;28/08/2015;1200;25;;12.8;;;;;;
83781;29/08/2015;0000;;26.7;;9.3;3.2;18.46;71.75;2.6;
83781;29/08/2015;1200;0;;12.2;;;;;;
83781;30/08/2015;0000;;32;;10;2.5;22.52;53.75;0.833333;
83781;30/08/2015;1200;0;;14.3;;;;;;
83781;31/08/2015;0000;;32.2;;10.3;4.9;24.54;44.5;0.533333;
83781;31/08/2015;1200;0;;16.6;;;;;;
83781;01/09/2015;0000;;30.7;;8.1;7.4;21.44;73.25;3.366667;
83781;01/09/2015;1200;0;;17.2;;;;;;
83781;02/09/2015;0000;;20.2;;1.9;4.2;16.1;81.5;3.1;
83781;02/09/2015;1200;0.4;;14.1;;;;;;
83781;03/09/2015;0000;;25;;7.2;2;19.3;64.5;2.8;
83781;03/09/2015;1200;0;;14.8;;;;;;
83781;04/09/2015;0000;;19.3;;0;2.5;16.66;86;1.966667;
83781;04/09/2015;1200;0;;15.2;;;;;;
83781;05/09/2015;0000;;18.5;;0;2.3;16.12;74.25;2.933333;
83781;05/09/2015;1200;2.4;;14.4;;;;;;
83781;06/09/2015;0000;;19.9;;1;2.5;16.48;83.25;1.6;
83781;06/09/2015;1200;0;;13.3;;;;;;
83781;07/09/2015;0000;;24.4;;2.6;0.9;18.72;87;1.666667;
83781;07/09/2015;1200;0.1;;13.8;;;;;;
83781;08/09/2015;0000;;19.2;;0;1.4;17.08;96.5;2.133333;
83781;08/09/2015;1200;23.6;;15.8;;;;;;
83781;09/09/2015;0000;;22.9;;4;1.3;18.82;78;1.366667;
83781;09/09/2015;1200;58;;15.8;;;;;;
83781;10/09/2015;0000;;25.6;;2.8;2.1;18.92;79;3.1;
83781;10/09/2015;1200;0;;13.9;;;;;;
83781;11/09/2015;0000;;21.8;;0.8;2.8;16.88;88;4.233333;
83781;11/09/2015;1200;31.8;;14.1;;;;;;
83781;12/09/2015;0000;;15.6;;0;1.8;14;88.75;2.533333;
83781;12/09/2015;1200;27.6;;12.8;;;;;;
83781;13/09/2015;0000;;16.1;;0;0.6;14.18;87.5;3.133333;
83781;13/09/2015;1200;0;;12.5;;;;;;
83781;14/09/2015;0000;;22.5;;4.5;1.4;16.46;80.25;2.866667;
83781;14/09/2015;1200;0.2;;13;;;;;;
83781;15/09/2015;0000;;30.1;;7.8;2.3;21.18;75;1.9;
83781;15/09/2015;1200;0;;14.4;;;;;;
83781;16/09/2015;0000;;32.6;;9.8;3;25.24;53.5;3.233333;
83781;16/09/2015;1200;0;;17.2;;;;;;
83781;17/09/2015;0000;;33;;9;7.9;27.26;43;2.633333;
83781;17/09/2015;1200;0;;20.4;;;;;;
83781;18/09/2015;0000;;34.5;;10.2;8.1;28.06;44.75;0.933333;
83781;18/09/2015;1200;0;;21.3;;;;;;
83781;19/09/2015;0000;;35.5;;10.3;7.3;28;41.5;1.833333;
83781;19/09/2015;1200;0;;21.1;;;;;;
83781;20/09/2015;0000;;33.3;;10.3;9.3;23.6;69.25;2.066667;
83781;20/09/2015;1200;0;;19.2;;;;;;
83781;21/09/2015;0000;;32.8;;9.1;4.9;24.72;46.75;1.6;
83781;21/09/2015;1200;0;;17.4;;;;;;
83781;22/09/2015;0000;;33.3;;10.2;8.8;25.7;38;1.333333;
83781;22/09/2015;1200;0;;18.9;;;;;;
83781;23/09/2015;0000;;34;;10.5;6;26.14;35.75;1.9;
83781;23/09/2015;1200;0;;18.3;;;;;;
83781;24/09/2015;0000;;35.3;;10.5;11;28.3;34.25;1.633333;
83781;24/09/2015;1200;0;;20.5;;;;;;
83781;25/09/2015;0000;;30.3;;4.1;12.5;23.24;74.75;3.033333;
83781;25/09/2015;1200;0;;19.2;;;;;;
83781;26/09/2015;0000;;24.9;;0.9;3.4;20.58;85.75;2;
83781;26/09/2015;1200;28.6;;18.2;;;;;;
83781;27/09/2015;0000;;30.6;;4.9;1.6;22.3;79.25;2.333333;
83781;27/09/2015;1200;1.8;;18.2;;;;;;
83781;28/09/2015;0000;;23.6;;0.7;4;21.22;80.75;1.866667;
83781;28/09/2015;1200;27.2;;17.5;;;;;;
83781;29/09/2015;0000;;27.1;;1.6;3;21.8;70.5;2.4;
83781;29/09/2015;1200;0;;17.5;;;;;;
83781;30/09/2015;0000;;27.6;;2.4;4.2;21.52;81.5;2.533333;
83781;30/09/2015;1200;0;;18.6;;;;;;
83781;01/10/2015;0000;;26.4;;3.2;2.8;20.96;81;2.766667;
83781;01/10/2015;1200;7.6;;17.6;;;;;;
83781;02/10/2015;0000;;32.7;;8.6;2.6;24.74;68.75;1.9;
83781;02/10/2015;1200;0;;19.3;;;;;;
83781;03/10/2015;0000;;25;;1.1;4.4;20.28;80;1.1;
83781;03/10/2015;1200;25;;16.1;;;;;;
83781;04/10/2015;0000;;21.3;;0.4;3.1;18.6;82.75;2.8;
83781;04/10/2015;1200;0.2;;17.1;;;;;;
83781;05/10/2015;0000;;22.4;;5.8;2.1;17.36;77.5;3.466667;
83781;05/10/2015;1200;0;;14.8;;;;;;
83781;06/10/2015;0000;;24.7;;5.3;2.6;18.26;79.25;3.6;
83781;06/10/2015;1200;0;;14.6;;;;;;
83781;07/10/2015;0000;;32.6;;10.1;2.7;24.5;60.5;2.866667;
83781;07/10/2015;1200;0;;15.9;;;;;;
83781;08/10/2015;0000;;34;;10;5.5;26.56;43.5;2.8;
83781;08/10/2015;1200;0;;19.3;;;;;;
83781;09/10/2015;0000;;29;;4.1;8;24.52;62.75;1.633333;
83781;09/10/2015;1200;0;;19.8;;;;;;
83781;10/10/2015;0000;;28;;2.9;5;23.06;69;2.066667;
83781;10/10/2015;1200;0.3;;19.6;;;;;;
83781;11/10/2015;0000;;30;;2.3;4.6;22.48;72;2.466667;
83781;11/10/2015;1200;0;;19.6;;;;;;
83781;12/10/2015;0000;;29.6;;5.9;3.4;22.76;61.5;2.3;
83781;12/10/2015;1200;0;;19;;;;;;
83781;13/10/2015;0000;;27.6;;3.8;4.6;21.4;79.5;2.766667;
83781;13/10/2015;1200;2.4;;18.1;;;;;;
83781;14/10/2015;0000;;28.5;;10;2.6;23.62;71;2.8;
83781;14/10/2015;1200;0;;18.2;;;;;;
83781;15/10/2015;0000;;35.8;;10.6;3.6;28.12;37.75;2.733333;
83781;15/10/2015;1200;0;;18.9;;;;;;
83781;16/10/2015;0000;;35.7;;7.2;11.2;26.24;67.5;2.9;
83781;16/10/2015;1200;0;;21.3;;;;;;
83781;17/10/2015;0000;;29.2;;;11;21.22;76.25;4.733333;
83781;17/10/2015;1200;0;;17.3;;;;;;
83781;18/10/2015;0000;;19.2;;0;3;16.76;82.25;4.266667;
83781;18/10/2015;1200;0.1;;15.5;;;;;;
83781;19/10/2015;0000;;27.2;;0;2.3;19.86;77.25;1.866667;
83781;19/10/2015;1200;0;;15.5;;;;;;
83781;20/10/2015;0000;;35.3;;0;2.7;26.3;55;2.633333;
83781;20/10/2015;1200;0;;17.2;;;;;;
83781;21/10/2015;0000;;32;;3.5;9.7;24.62;64.5;4.366667;
83781;21/10/2015;1200;0;;21.3;;;;;;
83781;22/10/2015;0000;;22.8;;0.1;5.5;19.9;86.25;3.833333;
83781;22/10/2015;1200;14.6;;17.7;;;;;;
83781;23/10/2015;0000;;27.3;;2;2.8;20.5;79.5;2.8;
83781;23/10/2015;1200;13.4;;17.6;;;;;;
83781;24/10/2015;0000;;21.2;;0.1;1.5;17.94;84.5;3.6;
83781;24/10/2015;1200;0;;16.2;;;;;;
83781;25/10/2015;0000;;19.2;;0;2.2;17.64;84.5;3.233333;
83781;25/10/2015;1200;0;;15.7;;;;;;
83781;26/10/2015;0000;;28.5;;4.9;1.3;20.86;79.25;2.033333;
83781;26/10/2015;1200;28.4;;16;;;;;;
83781;27/10/2015;0000;;28.4;;2;2.7;22;82.25;1.566667;
83781;27/10/2015;1200;0.1;;19.1;;;;;;
83781;28/10/2015;0000;;23.9;;0;2;20.42;84.25;3.3;
83781;28/10/2015;1200;0;;18.6;;;;;;
83781;29/10/2015;0000;;24.8;;5.7;2;20.56;77;4.433333;
83781;29/10/2015;1200;0;;18.2;;;;;;
83781;30/10/2015;0000;;31.2;;10.9;3.5;23.86;63.75;3.366667;
83781;30/10/2015;1200;0;;19.1;;;;;;
83781;31/10/2015;0000;;29.3;;4.6;6.2;23.18;71.25;3.066667;
83781;31/10/2015;1200;0;;18.2;;;;;;
83781;01/11/2015;0000;;22.4;;0;4.4;20.22;93.25;2.4;
83781;01/11/2015;1200;27.2;;18.7;;;;;;
83781;02/11/2015;0000;;27.2;;2.3;0.9;21.82;91.5;1.966667;
83781;02/11/2015;1200;39.6;;18.3;;;;;;
83781;03/11/2015;0000;;25.6;;0.1;1.9;21.86;83.75;2.9;
83781;03/11/2015;1200;3.4;;19.5;;;;;;
83781;04/11/2015;0000;;27.4;;0.9;2.3;21.52;84.25;1.933333;
83781;04/11/2015;1200;6.8;;18.6;;;;;;
83781;05/11/2015;0000;;24.8;;0.1;2;21.8;84;2.166667;
83781;05/11/2015;1200;39.3;;18.2;;;;;;
83781;06/11/2015;0000;;22.8;;0.1;2.1;19.76;90.75;2.733333;
83781;06/11/2015;1200;0;;18;;;;;;
83781;07/11/2015;0000;;20;;0;1.1;18.3;88.5;2.866667;
83781;07/11/2015;1200;1.2;;16.8;;;;;;
83781;08/11/2015;0000;;23.9;;0;1.4;20.24;86.25;2.7;
83781;08/11/2015;1200;0.6;;17.4;;;;;;
83781;09/11/2015;0000;;29.5;;5.6;1.8;22.98;84.25;1.5;
83781;09/11/2015;1200;4.4;;18.7;;;;;;
83781;10/11/2015;0000;;31.8;;7.9;2.2;23.72;73.75;1.433333;
83781;10/11/2015;1200;10.4;;19.4;;;;;;
83781;11/11/2015;0000;;32.7;;6.8;3.5;26.2;65;0.7;
83781;11/11/2015;1200;0;;19.8;;;;;;
83781;12/11/2015;0000;;31.8;;6.9;4.8;23.78;75;2.6;
83781;12/11/2015;1200;0;;20.8;;;;;;
83781;13/11/2015;0000;;29.6;;1.9;2.7;22.78;82;2.533333;
83781;13/11/2015;1200;0;;19.4;;;;;;
83781;14/11/2015;0000;;30.4;;6.7;1.4;25.06;66.75;4.133333;
83781;14/11/2015;1200;16.4;;19.5;;;;;;
83781;15/11/2015;0000;;29.7;;4.4;0.8;23.06;76.5;1.933333;
83781;15/11/2015;1200;8;;19.8;;;;;;
83781;16/11/2015;0000;;24.9;;0.3;0.8;21.16;81.25;3.3;
83781;16/11/2015;1200;0;;19.4;;;;;;
83781;17/11/2015;0000;;29.7;;3.6;0.3;21.76;83.75;2.866667;
83781;17/11/2015;1200;0;;17.7;;;;;;
83781;18/11/2015;0000;;30.5;;9.9;0.4;25.5;60.25;2.6;
83781;18/11/2015;1200;14.1;;17.6;;;;;;
83781;19/11/2015;0000;;30.4;;6.5;6;26.16;70.25;3.033333;
83781;19/11/2015;1200;0;;23.3;;;;;;
83781;20/11/2015;0000;;27;;4.6;5.3;23.28;72.25;5.8;
83781;20/11/2015;1200;6.8;;19.6;;;;;;
83781;21/11/2015;0000;;24.4;;0.1;5.2;19.44;83.5;2.733333;
83781;21/11/2015;1200;7.2;;17.2;;;;;;
83781;22/11/2015;0000;;28.8;;6.4;2.3;22.26;72.25;2.466667;
83781;22/11/2015;1200;0;;17.1;;;;;;
83781;23/11/2015;0000;;23.6;;0;2.5;20.8;92.5;1.933333;
83781;23/11/2015;1200;13.6;;19.6;;;;;;
83781;24/11/2015;0000;;22.6;;0;1;21.36;80.5;2.133333;
83781;24/11/2015;1200;7;;19.3;;;;;;
83781;25/11/2015;0000;;24.8;;0;2.3;21.26;85;1.4;
83781;25/11/2015;1200;0.4;;19.3;;;;;;
83781;26/11/2015;0000;;27.4;;4.2;1.7;22.28;73.75;2.933333;
83781;26/11/2015;1200;0;;19;;;;;;
83781;27/11/2015;0000;;28.4;;9.5;3.3;22.28;73.25;2.466667;
83781;27/11/2015;1200;0;;17.6;;;;;;
83781;28/11/2015;0000;;29.8;;4.6;5;23.7;78.75;2.466667;
83781;28/11/2015;1200;0;;18.7;;;;;;
83781;29/11/2015;0000;;26;;0.3;2.2;22.38;89.75;2.466667;
83781;29/11/2015;1200;17.4;;20.5;;;;;;
83781;30/11/2015;0000;;23.3;;0.2;1.7;19.1;86.5;2.733333;
83781;30/11/2015;1200;23.4;;16.7;;;;;;
83781;01/12/2015;0000;;25.8;;1.1;1.8;20.1;83;3.066667;
83781;01/12/2015;1200;0;;16.4;;;;;;
83781;02/12/2015;0000;;29.4;;4.6;1.9;22.1;80.5;3.066667;
83781;02/12/2015;1200;0;;18.2;;;;;;
83781;03/12/2015;0000;;26.1;;1.3;2.6;22.44;80;2.633333;
83781;03/12/2015;1200;0;;20.2;;;;;;
83781;04/12/2015;0000;;29.1;;3.6;2.5;22.76;79;2.166667;
83781;04/12/2015;1200;0;;19;;;;;;
83781;05/12/2015;0000;;30.6;;0.1;2.8;24.8;70.25;3.5;
83781;05/12/2015;1200;0.1;;19.5;;;;;;
83781;06/12/2015;0000;;28;;3.1;5;23.12;82.25;1.666667;
83781;06/12/2015;1200;0.1;;20.6;;;;;;
83781;07/12/2015;0000;;23.9;;0.4;1.9;20.04;84.25;2.533333;
83781;07/12/2015;1200;47.8;;18;;;;;;
83781;08/12/2015;0000;;28;;4.8;2.2;21.7;81.25;2.833333;
83781;08/12/2015;1200;0;;18;;;;;;
83781;09/12/2015;0000;;27.9;;1;3.2;23.96;73.5;2.8;
83781;09/12/2015;1200;0;;19.6;;;;;;
83781;10/12/2015;0000;;27.7;;2.9;4.3;24;69;4.666667;
83781;10/12/2015;1200;0;;22.2;;;;;;
83781;11/12/2015;0000;;30.3;;8;4.7;24.04;72;3.133333;
83781;11/12/2015;1200;0;;20.7;;;;;;
83781;12/12/2015;0000;;30.8;;6.2;4.1;23.92;82.25;1.933333;
83781;12/12/2015;1200;0;;20.6;;;;;;
83781;13/12/2015;0000;;31;;8.4;3.2;24.54;65.5;1.9;
83781;13/12/2015;1200;12.2;;19.3;;;;;;
83781;14/12/2015;0000;;32.5;;4.8;4.5;26.28;60;2.166667;
83781;14/12/2015;1200;2;;21.1;;;;;;
83781;15/12/2015;0000;;32.8;;6;6;25.66;66.5;3.566667;
83781;15/12/2015;1200;4;;20.6;;;;;;
83781;16/12/2015;0000;;24.8;;0;6.2;22.04;84.5;3.1;
83781;16/12/2015;1200;1.5;;20.7;;;;;;
83781;17/12/2015;0000;;28.7;;4.4;2.4;23.32;78;2.733333;
83781;17/12/2015;1200;0;;18.9;;;;;;
83781;18/12/2015;0000;;33.5;;11.8;3.1;26.42;56.5;2.2;
83781;18/12/2015;1200;0.1;;19.6;;;;;;
83781;19/12/2015;0000;;31.3;;4.8;8.4;23.74;78;3.866667;
83781;19/12/2015;1200;1.3;;19.8;;;;;;
83781;20/12/2015;0000;;29;;0.7;3.9;22.84;88;2.266667;
83781;20/12/2015;1200;8.4;;19.6;;;;;;
83781;21/12/2015;0000;;29.1;;2.6;2.5;23.12;83.75;2.3;
83781;21/12/2015;1200;27.2;;19.6;;;;;;
83781;22/12/2015;0000;;32.4;;9.5;3.5;24.6;74.25;1.9;
83781;22/12/2015;1200;43;;19.6;;;;;;
83781;23/12/2015;0000;;32.4;;11.5;4.7;27.46;61.5;2.833333;
83781;23/12/2015;1200;3;;22.1;;;;;;
83781;24/12/2015;0000;;31.5;;2.9;5.3;24.72;75.75;1.2;
83781;24/12/2015;1200;3.4;;20.5;;;;;;
83781;25/12/2015;0000;;31;;1.6;4.5;23.58;77.5;1.533333;
83781;25/12/2015;1200;39;;17.8;;;;;;
83781;26/12/2015;0000;;29.8;;6.5;4.1;23.34;79.5;1.466667;
83781;26/12/2015;1200;94.8;;17.8;;;;;;
83781;27/12/2015;0000;;28.2;;4.9;2.4;24;78;2.766667;
83781;27/12/2015;1200;13.6;;21.1;;;;;;
83781;28/12/2015;0000;;26.7;;0.2;4;22.64;86.75;2.466667;
83781;28/12/2015;1200;0;;21.1;;;;;;
83781;29/12/2015;0000;;24.1;;0;2.5;21.68;87.75;2.966667;
83781;29/12/2015;1200;10.3;;20.3;;;;;;
83781;30/12/2015;0000;;22.4;;0;2.3;21.38;78;2.4;
83781;30/12/2015;1200;6.3;;19.3;;;;;;
83781;31/12/2015;0000;;29;;9.2;5.5;24.76;69;4.4;
83781;31/12/2015;1200;0;;20.2;;;;;;
83781;01/01/2016;0000;;30.3;;5;5.5;24.1;76.75;2.566667;
83781;01/01/2016;1200;0;;21.2;;;;;;
83781;02/01/2016;0000;;26.9;;0.1;2.7;22.86;88.25;2.833333;
83781;02/01/2016;1200;49.8;;20.8;;;;;;
83781;03/01/2016;0000;;23.9;;0;2.1;21.5;88.75;4.233333;
83781;03/01/2016;1200;2.6;;19.4;;;;;;
83781;04/01/2016;0000;;26.4;;4.7;2.5;21.48;74.5;4.366667;
83781;04/01/2016;1200;0.3;;18;;;;;;
83781;05/01/2016;0000;;29.5;;11;4.5;22.96;66.5;2.333333;
83781;05/01/2016;1200;0;;17.7;;;;;;
83781;06/01/2016;0000;;31.7;;8;4.5;23.76;67.5;2.933333;
83781;06/01/2016;1200;0;;18;;;;;;
83781;07/01/2016;0000;;32.2;;10.3;4.8;25.22;57.5;1.366667;
83781;07/01/2016;1200;0;;18.6;;;;;;
83781;08/01/2016;0000;;33.3;;9.3;6.4;25.94;62.75;2.533333;
83781;08/01/2016;1200;0;;21.4;;;;;;
83781;09/01/2016;0000;;30.4;;2.2;5.3;24.32;83.75;1.8;
83781;09/01/2016;1200;0;;21.6;;;;;;
83781;10/01/2016;0000;;28.2;;0.1;3.5;23.66;83.5;2.633333;
83781;10/01/2016;1200;28.2;;20.6;;;;;;
83781;11/01/2016;0000;;23.5;;0;2.5;22.44;85;3.7;
83781;11/01/2016;1200;8.6;;20.7;;;;;;
83781;12/01/2016;0000;;25.5;;0;2;22.8;89;2.05;
83781;12/01/2016;1200;8;;21;;;;;;
83781;13/01/2016;0000;;29.6;;0.9;2.2;24.56;85;2.05;
83781;13/01/2016;1200;0.6;;21.8;;;;;;
83781;14/01/2016;0000;;26.6;;0;2.4;22.9;95;1.85;
83781;14/01/2016;1200;2;;21.3;;;;;;
83781;15/01/2016;0000;;22.6;;0;1.4;20.62;91;2.85;
83781;15/01/2016;1200;29.4;;19.3;;;;;;
83781;16/01/2016;0000;;25.3;;3.2;1.2;20.98;75;3.1;
83781;16/01/2016;1200;5.8;;18;;;;;;
83781;17/01/2016;0000;;27;;9.5;3.5;20.92;69;4.1;
83781;17/01/2016;1200;0;;15.2;;;;;;
83781;18/01/2016;0000;;23.2;;2.2;5;19.9;85;3.05;
83781;18/01/2016;1200;0;;17.3;;;;;;
83781;19/01/2016;0000;;22.2;;0.5;4.4;19.76;69;4.55;
83781;19/01/2016;1200;0;;17.3;;;;;;
83781;20/01/2016;0000;;22.8;;0;3.5;19.76;84;2.9;
83781;20/01/2016;1200;0;;17.4;;;;;;
83781;21/01/2016;0000;;25.8;;11.6;2.7;20.7;71;4.1;
83781;21/01/2016;1200;0;;16.6;;;;;;
83781;22/01/2016;0000;;24.6;;5.8;5.1;20.14;79;3.3;
83781;22/01/2016;1200;0;;15.7;;;;;;
83781;23/01/2016;0000;;28;;6.6;3.5;21.58;80;2.65;
83781;23/01/2016;1200;0;;17.4;;;;;;
83781;24/01/2016;0000;;28.2;;6;3.6;22.3;89;1.65;
83781;24/01/2016;1200;0;;18.3;;;;;;
83781;25/01/2016;0000;;32.3;;9.9;3.1;24.78;85;0;
83781;25/01/2016;1200;3;;18.6;;;;;;
83781;26/01/2016;0000;;33.5;;8.9;4.8;25.34;66;3.966667;
83781;26/01/2016;1200;0;;18.6;;;;;;
83781;27/01/2016;0000;;30;;2.3;6.2;23.52;89.25;2.9;
83781;27/01/2016;1200;0.4;;19.6;;;;;;
83781;28/01/2016;0000;;29;;3.2;2;23.72;75.75;2.933333;
83781;28/01/2016;1200;35;;19.4;;;;;;
83781;29/01/2016;0000;;28.7;;0.6;3.6;24.74;71.75;2.333333;
83781;29/01/2016;1200;0;;20.9;;;;;;
83781;30/01/2016;0000;;31;;7.1;3.2;26.24;63;2.433333;
83781;30/01/2016;1200;2.2;;21;;;;;;
83781;31/01/2016;0000;;33.6;;10.9;3.2;28.18;40.25;1.9;
83781;31/01/2016;1200;0;;21.3;;;;;;
83781;01/02/2016;0000;;33.5;;11.1;7;27.68;54.75;2.3;
83781;01/02/2016;1200;0;;22.5;;;;;;
83781;02/02/2016;0000;;31.6;;6.4;8.3;25.62;79;1.6;
83781;02/02/2016;1200;0;;22.3;;;;;;
83781;03/02/2016;0000;;31.8;;7.5;9.2;25.14;74;2.45;
83781;03/02/2016;1200;4.8;;20.4;;;;;;
83781;04/02/2016;0000;;29.3;;1.8;0.8;24.96;76;2.25;
83781;04/02/2016;1200;3;;21.3;;;;;;
83781;05/02/2016;0000;;33.3;;8;2.3;25.34;84;1.9;
83781;05/02/2016;1200;0;;21.3;;;;;;
83781;06/02/2016;0000;;29.2;;2;4.9;23.62;86;2.2;
83781;06/02/2016;1200;4.4;;20.8;;;;;;
83781;07/02/2016;0000;;30.5;;4.3;3.2;24.42;81;2.15;
83781;07/02/2016;1200;14.8;;20.5;;;;;;
83781;08/02/2016;0000;;33;;8.8;3.5;24.9;82;1.65;
83781;08/02/2016;1200;0;;20.6;;;;;;
83781;09/02/2016;0000;;32.5;;11.9;4.3;27.14;63;2.4;
83781;09/02/2016;1200;48;;20.7;;;;;;
83781;10/02/2016;0000;;32.5;;7.8;7.2;26.4;71;1.9;
83781;10/02/2016;1200;0;;23.4;;;;;;
83781;11/02/2016;0000;;27.8;;0;5.2;23.62;83;3.55;
83781;11/02/2016;1200;0.1;;21.5;;;;;;
83781;12/02/2016;0000;;28.4;;11;2.8;22.44;73;3.7;
83781;12/02/2016;1200;0;;18;;;;;;
83781;13/02/2016;0000;;30.3;;8.1;5.6;23.58;78;2.45;
83781;13/02/2016;1200;0;;18.4;;;;;;
83781;14/02/2016;0000;;33.6;;9.6;3.8;26.92;70;2.3;
83781;14/02/2016;1200;0;;19.8;;;;;;
83781;15/02/2016;0000;;31;;2.8;6.1;24.5;80;2;
83781;15/02/2016;1200;0;;20.9;;;;;;
83781;16/02/2016;0000;;28.7;;4;2.6;24.06;75;2.966667;
83781;16/02/2016;1200;23.4;;19.8;;;;;;
83781;17/02/2016;0000;;30.8;;6.7;3.6;25.18;71.5;2.733333;
83781;17/02/2016;1200;0;;21.5;;;;;;
83781;18/02/2016;0000;;31.5;;7.7;4.8;25.04;72.75;3.033333;
83781;18/02/2016;1200;0.6;;21.1;;;;;;
